timestamp,symbol,price,quantity
1761460038806.0,ETHUSDT,3942.63,0.012
1761460038806.0,ETHUSDT,3942.63,0.012
1761460038806.0,ETHUSDT,3942.63,0.342
1761460038806.0,ETHUSDT,3942.63,0.012
1761460038806.0,ETHUSDT,3942.63,0.006
1761460038806.0,ETHUSDT,3942.63,0.149
1761460038806.0,ETHUSDT,3942.63,0.006
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.365
1761460038806.0,ETHUSDT,3942.63,0.015
1761460038806.0,ETHUSDT,3942.63,0.015
1761460038806.0,ETHUSDT,3942.63,0.015
1761460038806.0,ETHUSDT,3942.63,0.012
1761460038806.0,ETHUSDT,3942.63,0.008
1761460038806.0,ETHUSDT,3942.63,0.021
1761460038469.0,ETHUSDT,3942.63,0.15
1761460038414.0,ETHUSDT,3942.63,0.002
1761460038414.0,ETHUSDT,3942.63,0.006
1761460038162.0,ETHUSDT,3942.62,0.056
1761460036502.0,ETHUSDT,3942.63,13.761
1761460036239.0,ETHUSDT,3942.63,0.174
1761460036102.0,ETHUSDT,3942.63,0.564
1761460036102.0,ETHUSDT,3942.63,0.31
1761460035997.0,ETHUSDT,3942.63,0.135
1761460035921.0,ETHUSDT,3942.63,0.4
1761460035215.0,ETHUSDT,3942.62,0.812
1761460035082.0,ETHUSDT,3942.63,0.186
1761460034994.0,ETHUSDT,3942.62,0.006
1761460034830.0,ETHUSDT,3942.63,0.06
1761460034802.0,ETHUSDT,3942.62,0.039
1761460034802.0,ETHUSDT,3942.62,0.341
1761460033926.0,ETHUSDT,3942.63,0.3
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.254
1761460032616.0,ETHUSDT,3942.63,0.245
1761460032616.0,ETHUSDT,3942.63,0.009
1761460032615.0,ETHUSDT,3942.63,0.003
1761460032615.0,ETHUSDT,3942.63,0.006
1761460032615.0,ETHUSDT,3942.63,0.012
1761460032615.0,ETHUSDT,3942.63,0.012
1761460032615.0,ETHUSDT,3942.63,0.012
1761460032615.0,ETHUSDT,3942.63,0.209
1761460032615.0,ETHUSDT,3942.63,0.254
1761460031099.0,ETHUSDT,3942.63,0.2
1761460031041.0,ETHUSDT,3942.63,0.079
1761460030616.0,ETHUSDT,3942.63,0.7
1761460030086.0,ETHUSDT,3942.62,2.097
1761460029597.0,ETHUSDT,3942.63,0.059
1761460029479.0,ETHUSDT,3942.63,0.015
1761460029306.0,ETHUSDT,3942.62,0.752
1761460028756.0,ETHUSDT,3942.63,0.288
1761460027894.0,ETHUSDT,3942.63,0.026
1761460026648.0,ETHUSDT,3942.62,0.031
1761460026648.0,ETHUSDT,3942.62,0.031
1761460026544.0,ETHUSDT,3942.63,0.114
1761460026544.0,ETHUSDT,3942.63,0.114
1761460026018.0,ETHUSDT,3942.62,3.955
1761460026018.0,ETHUSDT,3942.62,3.955
1761460025620.0,ETHUSDT,3942.62,0.7
1761460025620.0,ETHUSDT,3942.62,0.7
1761460025252.0,ETHUSDT,3942.62,0.048
1761460025252.0,ETHUSDT,3942.62,0.048
1761460024710.0,ETHUSDT,3942.63,0.1
1761460024710.0,ETHUSDT,3942.63,0.1
1761460024512.0,ETHUSDT,3942.63,0.035
1761460024512.0,ETHUSDT,3942.63,0.035
1761460024269.0,ETHUSDT,3942.63,0.254
1761460024269.0,ETHUSDT,3942.63,0.254
1761460024269.0,ETHUSDT,3942.63,0.122
1761460024269.0,ETHUSDT,3942.63,0.254
1761460024269.0,ETHUSDT,3942.63,0.254
1761460024269.0,ETHUSDT,3942.63,0.122
1761460024241.0,ETHUSDT,3942.62,3.253
1761460024241.0,ETHUSDT,3942.62,3.253
1761460022996.0,ETHUSDT,3942.62,0.432
1761460022996.0,ETHUSDT,3942.62,0.432
1761460022994.0,ETHUSDT,3942.63,0.007
1761460022994.0,ETHUSDT,3942.63,0.007
1761460022845.0,ETHUSDT,3942.63,0.587
1761460022845.0,ETHUSDT,3942.63,0.005
1761460022845.0,ETHUSDT,3942.63,0.587
1761460022845.0,ETHUSDT,3942.63,0.005
1761460022215.0,ETHUSDT,3942.62,1.0
1761460022215.0,ETHUSDT,3942.62,1.0
1761460021740.0,ETHUSDT,3942.62,0.918
1761460021740.0,ETHUSDT,3942.62,0.918
1761460020804.0,ETHUSDT,3942.63,0.001
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.007
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.001
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.007
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020804.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.458
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.458
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020794.0,ETHUSDT,3942.63,0.006
1761460020775.0,ETHUSDT,3942.61,0.03
1761460020775.0,ETHUSDT,3942.6,0.062
1761460020775.0,ETHUSDT,3942.6,0.006
1761460020775.0,ETHUSDT,3942.6,0.006
1761460020775.0,ETHUSDT,3942.6,0.006
1761460020775.0,ETHUSDT,3942.6,0.011
1761460020775.0,ETHUSDT,3942.6,0.03
1761460020775.0,ETHUSDT,3942.59,0.011
1761460020775.0,ETHUSDT,3942.58,0.006
1761460020775.0,ETHUSDT,3942.57,0.01
1761460020775.0,ETHUSDT,3942.57,0.011
1761460020775.0,ETHUSDT,3942.56,0.006
1761460020775.0,ETHUSDT,3942.56,0.006
1761460020775.0,ETHUSDT,3942.56,0.007
1761460020775.0,ETHUSDT,3942.56,0.03
1761460020775.0,ETHUSDT,3942.54,0.006
1761460020775.0,ETHUSDT,3942.54,0.011
1761460020775.0,ETHUSDT,3942.52,0.006
1761460020775.0,ETHUSDT,3942.52,0.006
1761460020775.0,ETHUSDT,3942.52,0.006
1761460020775.0,ETHUSDT,3942.52,0.03
1761460020774.0,ETHUSDT,3942.51,0.006
1761460020774.0,ETHUSDT,3942.51,0.006
1761460020774.0,ETHUSDT,3942.51,0.011
1761460020769.0,ETHUSDT,3942.5,0.006
1761460020767.0,ETHUSDT,3942.49,0.006
1761460020767.0,ETHUSDT,3942.49,0.006
1761460020756.0,ETHUSDT,3942.46,0.012
1761460020756.0,ETHUSDT,3942.46,0.03
1761460020756.0,ETHUSDT,3942.45,0.003
1761460020755.0,ETHUSDT,3942.45,0.003
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.006
1761460020755.0,ETHUSDT,3942.45,0.489
1761460020750.0,ETHUSDT,3942.44,0.006
1761460020750.0,ETHUSDT,3942.44,0.006
1761460020750.0,ETHUSDT,3942.44,0.006
1761460020750.0,ETHUSDT,3942.44,0.01
1761460020730.0,ETHUSDT,3942.42,0.011
1761460020730.0,ETHUSDT,3942.41,0.443
1761460020730.0,ETHUSDT,3942.41,0.006
1761460020730.0,ETHUSDT,3942.41,0.03
1761460020730.0,ETHUSDT,3942.4,0.322
1761460020730.0,ETHUSDT,3942.4,0.443
1761460020730.0,ETHUSDT,3942.4,0.006
1761460020730.0,ETHUSDT,3942.39,0.299
1761460020730.0,ETHUSDT,3942.39,0.452
1761460020730.0,ETHUSDT,3942.39,0.011
1761460020730.0,ETHUSDT,3942.38,0.311
1761460020730.0,ETHUSDT,3942.38,0.446
1761460020730.0,ETHUSDT,3942.38,0.489
1761460020730.0,ETHUSDT,3942.37,0.006
1761460020730.0,ETHUSDT,3942.37,0.446
1761460020730.0,ETHUSDT,3942.37,0.313
1761460020730.0,ETHUSDT,3942.37,0.03
1761460020730.0,ETHUSDT,3942.36,0.006
1761460020730.0,ETHUSDT,3942.36,0.253
1761460020730.0,ETHUSDT,3942.36,0.279
1761460020730.0,ETHUSDT,3942.36,0.253
1761460020730.0,ETHUSDT,3942.36,0.008
1761460020730.0,ETHUSDT,3942.36,0.444
1761460020730.0,ETHUSDT,3942.36,0.305
1761460020730.0,ETHUSDT,3942.36,0.2
1761460013845.0,ETHUSDT,3942.2,0.253
1761460013419.0,ETHUSDT,3942.2,0.122
1761460013419.0,ETHUSDT,3942.2,0.006
1761460013419.0,ETHUSDT,3942.2,0.76
1761460013419.0,ETHUSDT,3942.2,0.006
1761460013419.0,ETHUSDT,3942.2,0.07
1761460013419.0,ETHUSDT,3942.2,0.006
1761460013419.0,ETHUSDT,3942.2,0.006
1761460013419.0,ETHUSDT,3942.2,0.165
1761460013402.0,ETHUSDT,3942.2,0.075
1761460013237.0,ETHUSDT,3942.2,0.013
1761460013217.0,ETHUSDT,3942.21,0.006
1761460012722.0,ETHUSDT,3942.2,0.009
1761460012517.0,ETHUSDT,3942.21,0.006
1761460012152.0,ETHUSDT,3942.2,0.003
1761460012152.0,ETHUSDT,3942.2,0.017
1761460012074.0,ETHUSDT,3942.2,0.008
1761460010946.0,ETHUSDT,3942.21,1.973
1761460010946.0,ETHUSDT,3942.21,1.805
1761460010937.0,ETHUSDT,3942.21,0.072
1761460010893.0,ETHUSDT,3942.21,0.01
1761460010773.0,ETHUSDT,3942.21,0.013
1761460009722.0,ETHUSDT,3942.2,0.05
1761460009581.0,ETHUSDT,3942.21,0.066
1761460009380.0,ETHUSDT,3942.2,0.009
1761460009130.0,ETHUSDT,3942.2,0.037
1761460008715.0,ETHUSDT,3942.2,0.006
1761460008338.0,ETHUSDT,3942.21,0.006
1761460008069.0,ETHUSDT,3942.2,0.009
1761460007685.0,ETHUSDT,3942.2,1.17
1761460007355.0,ETHUSDT,3942.2,1.493
1761460007193.0,ETHUSDT,3942.2,0.149
1761460006489.0,ETHUSDT,3942.2,0.943
1761460006338.0,ETHUSDT,3942.21,0.028
1761460006304.0,ETHUSDT,3942.2,0.013
1761460005081.0,ETHUSDT,3942.2,0.202
1761460004836.0,ETHUSDT,3942.2,0.12
1761460004835.0,ETHUSDT,3942.2,0.12
1761460004834.0,ETHUSDT,3942.2,0.117
1761460004834.0,ETHUSDT,3942.2,0.001
1761460004834.0,ETHUSDT,3942.2,0.07
1761460004834.0,ETHUSDT,3942.2,0.006
1761460004834.0,ETHUSDT,3942.2,0.006
1761460004523.0,ETHUSDT,3942.2,0.339
1761460004523.0,ETHUSDT,3942.2,0.103
1761460004523.0,ETHUSDT,3942.2,0.086
1761460004519.0,ETHUSDT,3942.2,0.014
1761460004519.0,ETHUSDT,3942.22,0.095
1761460004519.0,ETHUSDT,3942.22,0.006
1761460004519.0,ETHUSDT,3942.22,0.006
1761460004519.0,ETHUSDT,3942.23,0.03
1761460004519.0,ETHUSDT,3942.26,0.078
1761460004519.0,ETHUSDT,3942.26,0.006
1761460004519.0,ETHUSDT,3942.26,0.006
1761460004519.0,ETHUSDT,3942.27,0.118
1761460004518.0,ETHUSDT,3942.27,0.986
1761460004518.0,ETHUSDT,3942.27,0.283
1761460004518.0,ETHUSDT,3942.27,0.078
1761460004518.0,ETHUSDT,3942.27,0.03
1761460004518.0,ETHUSDT,3942.28,0.078
1761460004518.0,ETHUSDT,3942.28,0.006
1761460004518.0,ETHUSDT,3942.29,0.012
1761460004518.0,ETHUSDT,3942.29,0.01
1761460004518.0,ETHUSDT,3942.29,0.008
1761460004518.0,ETHUSDT,3942.29,0.001
1761460004518.0,ETHUSDT,3942.29,6.335
1761460004518.0,ETHUSDT,3942.29,3.11
1761460004518.0,ETHUSDT,3942.29,0.01
1761460004518.0,ETHUSDT,3942.29,0.012
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.375
1761460004518.0,ETHUSDT,3942.29,0.078
1761460004518.0,ETHUSDT,3942.29,0.012
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.202
1761460004518.0,ETHUSDT,3942.29,0.544
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.165
1761460004518.0,ETHUSDT,3942.29,0.006
1761460004518.0,ETHUSDT,3942.29,0.025
1761460001530.0,ETHUSDT,3942.29,0.183
1761460001530.0,ETHUSDT,3942.29,0.183
1761460001222.0,ETHUSDT,3942.29,0.008
1761460001222.0,ETHUSDT,3942.29,0.008
1761460000523.0,ETHUSDT,3942.29,0.57
1761460000523.0,ETHUSDT,3942.29,0.382
1761460000523.0,ETHUSDT,3942.29,0.489
1761460000523.0,ETHUSDT,3942.29,0.57
1761460000523.0,ETHUSDT,3942.29,0.382
1761460000523.0,ETHUSDT,3942.29,0.489
1761460000479.0,ETHUSDT,3942.29,3.216
1761460000479.0,ETHUSDT,3942.29,3.216
1761460000044.0,ETHUSDT,3942.29,0.205
1761460000044.0,ETHUSDT,3942.29,0.205
1761459999725.0,ETHUSDT,3942.3,0.335
1761459999725.0,ETHUSDT,3942.3,0.335
1761459999710.0,ETHUSDT,3942.29,0.021
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.053
1761459999710.0,ETHUSDT,3942.29,0.021
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.006
1761459999710.0,ETHUSDT,3942.29,0.053
1761459999692.0,ETHUSDT,3942.3,0.5
1761459999692.0,ETHUSDT,3942.3,0.5
1761459999590.0,ETHUSDT,3942.3,0.019
1761459999590.0,ETHUSDT,3942.3,0.019
1761459999256.0,ETHUSDT,3942.3,1.788
1761459999256.0,ETHUSDT,3942.3,1.788
1761459997484.0,ETHUSDT,3942.3,0.007
1761459997484.0,ETHUSDT,3942.3,0.007
1761459997314.0,ETHUSDT,3942.29,0.125
1761459997314.0,ETHUSDT,3942.29,0.125
1761459997314.0,ETHUSDT,3942.29,0.076
1761459997132.0,ETHUSDT,3942.3,1.0
1761459997114.0,ETHUSDT,3942.29,0.002
1761459997114.0,ETHUSDT,3942.29,0.012
1761459996724.0,ETHUSDT,3942.3,0.03
1761459996216.0,ETHUSDT,3942.3,1.0
1761400381698.0,ETHUSDT,3938.51,0.034
1761400381698.0,ETHUSDT,3938.51,0.034
1761400380780.0,ETHUSDT,3938.5,1.269
1761400380780.0,ETHUSDT,3938.5,1.269
1761400380755.0,ETHUSDT,3938.51,0.008
1761400380755.0,ETHUSDT,3938.51,0.008
1761400380489.0,ETHUSDT,3938.5,0.102
1761400380489.0,ETHUSDT,3938.5,0.162
1761400380489.0,ETHUSDT,3938.5,0.102
1761400380489.0,ETHUSDT,3938.5,0.162
1761400379717.0,ETHUSDT,3938.5,0.079
1761400379717.0,ETHUSDT,3938.5,0.079
1761400379603.0,ETHUSDT,3938.5,0.244
1761400379603.0,ETHUSDT,3938.5,0.244
1761400379252.0,ETHUSDT,3938.5,0.008
1761400379252.0,ETHUSDT,3938.5,0.008
1761400378670.0,ETHUSDT,3938.5,0.256
1761400378670.0,ETHUSDT,3938.5,0.089
1761400378670.0,ETHUSDT,3938.5,0.025
1761400378670.0,ETHUSDT,3938.5,0.254
1761400378670.0,ETHUSDT,3938.5,0.749
1761400378670.0,ETHUSDT,3938.5,0.325
1761400378670.0,ETHUSDT,3938.5,2.539
1761400378670.0,ETHUSDT,3938.5,0.743
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.083
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,1.281
1761400378670.0,ETHUSDT,3938.5,0.73
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.959
1761400378670.0,ETHUSDT,3938.5,1.132
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.03
1761400378670.0,ETHUSDT,3938.5,0.63
1761400378670.0,ETHUSDT,3938.5,0.734
1761400378670.0,ETHUSDT,3938.5,0.959
1761400378670.0,ETHUSDT,3938.5,0.397
1761400378670.0,ETHUSDT,3938.5,0.301
1761400378670.0,ETHUSDT,3938.5,0.256
1761400378670.0,ETHUSDT,3938.5,0.089
1761400378670.0,ETHUSDT,3938.5,0.025
1761400378670.0,ETHUSDT,3938.5,0.254
1761400378670.0,ETHUSDT,3938.5,0.749
1761400378670.0,ETHUSDT,3938.5,0.325
1761400378670.0,ETHUSDT,3938.5,2.539
1761400378670.0,ETHUSDT,3938.5,0.743
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.083
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,1.281
1761400378670.0,ETHUSDT,3938.5,0.73
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.959
1761400378670.0,ETHUSDT,3938.5,1.132
1761400378670.0,ETHUSDT,3938.5,0.006
1761400378670.0,ETHUSDT,3938.5,0.03
1761400378670.0,ETHUSDT,3938.5,0.63
1761400378670.0,ETHUSDT,3938.5,0.734
1761400378670.0,ETHUSDT,3938.5,0.959
1761400378670.0,ETHUSDT,3938.5,0.397
1761400378670.0,ETHUSDT,3938.5,0.301
1761400378667.0,ETHUSDT,3938.5,0.329
1761400378667.0,ETHUSDT,3938.5,0.253
1761400378667.0,ETHUSDT,3938.5,0.085
1761400378667.0,ETHUSDT,3938.5,0.007
1761400378667.0,ETHUSDT,3938.5,0.817
1761400378667.0,ETHUSDT,3938.5,0.281
1761400378667.0,ETHUSDT,3938.5,0.607
1761400378667.0,ETHUSDT,3938.5,0.761
1761400378667.0,ETHUSDT,3938.5,0.01
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,3.067
1761400378667.0,ETHUSDT,3938.5,0.54
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,2.708
1761400378667.0,ETHUSDT,3938.5,0.329
1761400378667.0,ETHUSDT,3938.5,0.253
1761400378667.0,ETHUSDT,3938.5,0.085
1761400378667.0,ETHUSDT,3938.5,0.007
1761400378667.0,ETHUSDT,3938.5,0.817
1761400378667.0,ETHUSDT,3938.5,0.281
1761400378667.0,ETHUSDT,3938.5,0.607
1761400378667.0,ETHUSDT,3938.5,0.761
1761400378667.0,ETHUSDT,3938.5,0.01
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,0.015
1761400378667.0,ETHUSDT,3938.5,3.067
1761400378667.0,ETHUSDT,3938.5,0.54
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,0.012
1761400378667.0,ETHUSDT,3938.5,2.708
1761400378609.0,ETHUSDT,3938.51,0.086
1761400378609.0,ETHUSDT,3938.51,0.086
1761400378487.0,ETHUSDT,3938.5,2.0
1761400378487.0,ETHUSDT,3938.5,2.0
1761400378085.0,ETHUSDT,3938.5,0.304
1761400378085.0,ETHUSDT,3938.5,0.304
1761400377940.0,ETHUSDT,3938.5,0.061
1761400377940.0,ETHUSDT,3938.5,0.061
1761400377248.0,ETHUSDT,3938.51,0.023
1761400377248.0,ETHUSDT,3938.51,0.023
1761400377217.0,ETHUSDT,3938.5,0.009
1761400377217.0,ETHUSDT,3938.5,0.009
1761400377201.0,ETHUSDT,3938.5,0.006
1761400377201.0,ETHUSDT,3938.5,0.006
1761400376922.0,ETHUSDT,3938.51,0.02
1761400376922.0,ETHUSDT,3938.51,0.02
1761400374366.0,ETHUSDT,3938.51,0.941
1761400374366.0,ETHUSDT,3938.51,0.941
1761400373902.0,ETHUSDT,3938.5,0.03
1761400373902.0,ETHUSDT,3938.5,0.03
1761400373771.0,ETHUSDT,3938.5,0.122
1761400373771.0,ETHUSDT,3938.5,0.122
1761400373287.0,ETHUSDT,3938.51,1.015
1761400373287.0,ETHUSDT,3938.51,1.015
1761400373115.0,ETHUSDT,3938.51,0.646
1761400373115.0,ETHUSDT,3938.51,0.646
1761400372921.0,ETHUSDT,3938.5,0.008
1761400372921.0,ETHUSDT,3938.5,0.008
1761400372343.0,ETHUSDT,3938.51,0.012
1761400372343.0,ETHUSDT,3938.51,0.012
1761400371943.0,ETHUSDT,3938.5,1.0
1761400371943.0,ETHUSDT,3938.5,1.0
1761400371611.0,ETHUSDT,3938.5,0.061
1761400371611.0,ETHUSDT,3938.5,0.061
1761400370682.0,ETHUSDT,3938.5,0.019
1761400370682.0,ETHUSDT,3938.5,0.019
1761400370118.0,ETHUSDT,3938.5,0.099
1761400370118.0,ETHUSDT,3938.5,0.099
1761400369678.0,ETHUSDT,3938.51,0.01
1761400369678.0,ETHUSDT,3938.51,0.01
1761400369678.0,ETHUSDT,3938.51,0.01
1761400369342.0,ETHUSDT,3938.51,0.497
1761400369342.0,ETHUSDT,3938.51,0.497
1761400369342.0,ETHUSDT,3938.51,0.497
1761400368431.0,ETHUSDT,3938.5,0.076
1761400368431.0,ETHUSDT,3938.5,0.012
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.002
1761400368431.0,ETHUSDT,3938.5,0.076
1761400368431.0,ETHUSDT,3938.5,0.012
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.002
1761400368431.0,ETHUSDT,3938.5,0.076
1761400368431.0,ETHUSDT,3938.5,0.012
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.006
1761400368431.0,ETHUSDT,3938.5,0.002
1761400368289.0,ETHUSDT,3938.5,0.01
1761400368289.0,ETHUSDT,3938.5,0.006
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.007
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.002
1761400368289.0,ETHUSDT,3938.5,0.01
1761400368289.0,ETHUSDT,3938.5,0.006
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.007
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.002
1761400368289.0,ETHUSDT,3938.5,0.01
1761400368289.0,ETHUSDT,3938.5,0.006
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.007
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.012
1761400368289.0,ETHUSDT,3938.5,0.002
1761400368065.0,ETHUSDT,3938.5,0.004
1761400368065.0,ETHUSDT,3938.5,0.03
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.002
1761400368065.0,ETHUSDT,3938.5,0.004
1761400368065.0,ETHUSDT,3938.5,0.03
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.002
1761400368065.0,ETHUSDT,3938.5,0.004
1761400368065.0,ETHUSDT,3938.5,0.03
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.006
1761400368065.0,ETHUSDT,3938.5,0.002
1761400367777.0,ETHUSDT,3938.5,0.004
1761400367777.0,ETHUSDT,3938.5,0.003
1761400367777.0,ETHUSDT,3938.5,0.004
1761400367777.0,ETHUSDT,3938.5,0.003
1761400367777.0,ETHUSDT,3938.5,0.004
1761400367777.0,ETHUSDT,3938.5,0.003
1761400367661.0,ETHUSDT,3938.5,0.003
1761400367661.0,ETHUSDT,3938.5,0.003
1761400367661.0,ETHUSDT,3938.5,0.003
1761400367488.0,ETHUSDT,3938.5,0.018
1761400367488.0,ETHUSDT,3938.5,0.018
1761400367488.0,ETHUSDT,3938.5,0.018
1761400367406.0,ETHUSDT,3938.5,0.013
1761400367406.0,ETHUSDT,3938.5,0.013
1761400367406.0,ETHUSDT,3938.5,0.013
1761400367236.0,ETHUSDT,3938.5,0.053
1761400367236.0,ETHUSDT,3938.5,0.053
1761400367236.0,ETHUSDT,3938.5,0.053
1761400366745.0,ETHUSDT,3938.5,0.311
1761400366745.0,ETHUSDT,3938.5,0.311
1761400366745.0,ETHUSDT,3938.5,0.311
1761400366619.0,ETHUSDT,3938.51,0.156
1761400366607.0,ETHUSDT,3938.5,0.013
1761400366464.0,ETHUSDT,3938.51,0.095
1761400366421.0,ETHUSDT,3938.5,0.011
1761400366197.0,ETHUSDT,3938.5,0.324
1761400366040.0,ETHUSDT,3938.5,1.642
1761400365291.0,ETHUSDT,3938.5,0.552
1761400365291.0,ETHUSDT,3938.5,0.006
1761400365291.0,ETHUSDT,3938.5,0.006
1761400365291.0,ETHUSDT,3938.5,0.144
1761400365291.0,ETHUSDT,3938.5,3.2
1761400365291.0,ETHUSDT,3938.5,0.006
1761400365291.0,ETHUSDT,3938.5,10.306
